Product ID,Category,Sub-Category,Product Name,Sales
OFF-BI-10001359,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,1614.582
OFF-FA-10003495,Office Supplies,Fasteners,Staples,24.32
TEC-AC-10003709,Technology,Accessories,Maxell 4.7GB DVD-R 5/Pack,1.584
FUR-FU-10003268,Furniture,Furnishings,Eldon Radial Chair Mat for Low to Medium Pile Carpets,31.984
OFF-EN-10003845,Office Supplies,Envelopes,Colored Envelopes,14.76
FUR-CH-10002073,Furniture,Chairs,Hon Olson Stacker Chairs,423.648
OFF-PA-10001357,Office Supplies,Paper,Xerox 1886,76.64
OFF-EN-10001415,Office Supplies,Envelopes,Staple envelope,4.464
OFF-BI-10002813,Office Supplies,Binders,Avery Reinforcements for Hole-Punch Pages,3.96
OFF-AP-10003849,Office Supplies,Appliances,Hoover Shoulder Vac Commercial Portable Vacuum,715.64
FUR-TA-10004147,Furniture,Tables,Hon 4060 Series Tables,268.704
OFF-AR-10001662,Office Supplies,Art,Rogers Handheld Barrel Pencil Sharpener,21.92
OFF-ST-10001558,Office Supplies,Storage,Acco Perma 4000 Stacking Storage Drawers,48.72
FUR-BO-10001337,Furniture,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases,205.666
FUR-FU-10001602,Furniture,Furnishings,"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear",30.344
OFF-ST-10003996,Office Supplies,Storage,"Letter/Legal File Tote with Clear Snap-On Lid, Black Granite",25.696
TEC-MA-10003673,Technology,Machines,Hewlett-Packard Desktjet 6988DT Refurbished Printer,3404.5
TEC-AC-10004992,Technology,Accessories,Kingston Digital DataTraveler 64GB USB 2.0,101.34
FUR-CH-10002880,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",344.372
OFF-AR-10000380,Office Supplies,Art,"Hunt PowerHouse Electric Pencil Sharpener, Blue",30.384
OFF-BI-10002706,Office Supplies,Binders,Avery Premier Heavy-Duty Binder with Round Locking Rings,22.848
OFF-ST-10000943,Office Supplies,Storage,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,38.62
TEC-AC-10001090,Technology,Accessories,Micro Innovations Wireless Classic Keyboard with Mouse,59.98
OFF-BI-10002026,Office Supplies,Binders,Avery Arch Ring Binders,174.3
TEC-PH-10000526,Technology,Phones,Vtech CS6719,383.96
OFF-BI-10004002,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,15.57
OFF-BI-10002309,Office Supplies,Binders,Avery Heavy-Duty EZD  Binder With Locking Rings,22.32
OFF-LA-10003923,Office Supplies,Labels,Alphabetical Labels for Top Tab Filing,103.6
TEC-AC-10003433,Technology,Accessories,Maxell 4.7GB DVD+R 5/Pack,2.97
TEC-PH-10001363,Technology,Phones,Apple iPhone 5S,569.99
FUR-FU-10000820,Furniture,Furnishings,Tensor Brushed Steel Torchiere Floor Lamp,50.97
FUR-TA-10004767,Furniture,Tables,Safco Drafting Table,298.116
OFF-AR-10001955,Office Supplies,Art,Newell 319,59.52
FUR-CH-10004886,Furniture,Chairs,Bevis Steel Folding Chairs,230.28
OFF-PA-10003641,Office Supplies,Paper,Xerox 1909,105.52
OFF-EN-10003134,Office Supplies,Envelopes,Staple envelope,23.36
TEC-PH-10002564,Technology,Phones,OtterBox Defender Series Case - Samsung Galaxy S4,71.976
OFF-PA-10003893,Office Supplies,Paper,Xerox 1962,8.56
OFF-BI-10000174,Office Supplies,Binders,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",13.92
OFF-AP-10001058,Office Supplies,Appliances,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,2518.29
OFF-ST-10001496,Office Supplies,Storage,Standard Rollaway File with Lock,540.57
OFF-BI-10004230,Office Supplies,Binders,GBC Recycled Grain Textured Covers,221.056
FUR-CH-10001146,Furniture,Chairs,"Global Task Chair, Black",81.424
OFF-ST-10001590,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",134.8
OFF-BI-10003684,Office Supplies,Binders,Wilson Jones Legal Size Ring Binders,39.582
OFF-SU-10000946,Office Supplies,Supplies,Staple remover,44.688
OFF-AR-10001615,Office Supplies,Art,Newell 34,31.744
OFF-BI-10001597,Office Supplies,Binders,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",40.98
OFF-BI-10001116,Office Supplies,Binders,"Wilson Jones 1"" Hanging DublLock Ring Binders",3.168
OFF-FA-10004395,Office Supplies,Fasteners,Plymouth Boxed Rubber Bands by Plymouth,18.84
FUR-CH-10001270,Furniture,Chairs,Harbour Creations Steel Folding Chair,362.25
FUR-FU-10001095,Furniture,Furnishings,DAX Black Cherry Wood-Tone Poster Frame,63.552
OFF-ST-10001469,Office Supplies,Storage,Fellowes Bankers Box Recycled Super Stor/Drawer,129.552
OFF-BI-10003196,Office Supplies,Binders,Accohide Poly Flexible Ring Binders,5.984
TEC-PH-10002200,Technology,Phones,Aastra 6757i CT Wireless VoIP phone,861.76
OFF-ST-10000636,Office Supplies,Storage,Rogers Profile Extra Capacity Storage Tub,66.96
OFF-BI-10000145,Office Supplies,Binders,Zipper Ring Binder Pockets,6.24
FUR-CH-10001190,Furniture,Chairs,Global Deluxe High-Back Office Chair in Storm,435.168
OFF-FA-10002780,Office Supplies,Fasteners,Staples,14.9
OFF-AP-10004052,Office Supplies,Appliances,"Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs, 2/Pk",15.8
FUR-FU-10004666,Furniture,Furnishings,DAX Clear Channel Poster Frame,72.9
FUR-TA-10004086,Furniture,Tables,KI Adjustable-Height Table,206.352
TEC-PH-10000702,Technology,Phones,"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White",7.992
OFF-ST-10002301,Office Supplies,Storage,Tennsco Commercial Shelving,81.36
OFF-BI-10001636,Office Supplies,Binders,Ibico Plastic and Wire Spiral Binding Combs,20.232
OFF-AP-10002684,Office Supplies,Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",389.056
OFF-PA-10004609,Office Supplies,Paper,Xerox 221,20.736
OFF-PA-10003309,Office Supplies,Paper,Xerox 211,41.472
OFF-PA-10000380,Office Supplies,Paper,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",33.36
FUR-BO-10001567,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Dark Cherry Finish, Fully Assembled",90.882
TEC-PH-10002583,Technology,Phones,iOttie HLCRIO102 Car Mount,15.992
FUR-CH-10004853,Furniture,Chairs,"Global Manager's Adjustable Task Chair, Storm",120.784
TEC-PH-10003580,Technology,Phones,Cisco IP Phone 7961G-GE VoIP phone,519.792
TEC-AC-10004227,Technology,Accessories,SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card,31.176
OFF-PA-10002787,Office Supplies,Paper,Xerox 227,10.368
OFF-BI-10003981,Office Supplies,Binders,"Avery Durable Plastic 1"" Binders",2.724
FUR-FU-10001488,Furniture,Furnishings,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",254.352
OFF-BI-10003727,Office Supplies,Binders,Avery Durable Slant Ring Binders With Label Holder,3.762
OFF-PA-10000130,Office Supplies,Paper,Xerox 199,10.272
TEC-PH-10002680,Technology,Phones,Samsung Galaxy Note 3,659.97
TEC-PH-10002538,Technology,Phones,Grandstream GXP1160 VoIP phone,113.73
OFF-BI-10001249,Office Supplies,Binders,Avery Heavy-Duty EZD View Binder with Locking Rings,5.104
OFF-PA-10000174,Office Supplies,Paper,"Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book",16.448
OFF-AP-10004532,Office Supplies,Appliances,Kensington 6 Outlet Guardian Standard Surge Protector,81.92
FUR-FU-10001986,Furniture,Furnishings,"Dana Fluorescent Magnifying Lamp, White, 36""",254.9
OFF-FA-10002975,Office Supplies,Fasteners,Staples,15.12
OFF-AR-10003481,Office Supplies,Art,Newell 348,7.872
OFF-BI-10004967,Office Supplies,Binders,Round Ring Binders,8.32
TEC-PH-10003589,Technology,Phones,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,89.95
OFF-LA-10002945,Office Supplies,Labels,"Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White",25.2
OFF-LA-10003537,Office Supplies,Labels,Avery 515,37.59
OFF-ST-10002406,Office Supplies,Storage,Pizazz Global Quick File,14.97
TEC-AC-10003433,Technology,Accessories,Maxell 4.7GB DVD+R 5/Pack,1.98
OFF-BI-10002082,Office Supplies,Binders,GBC Twin Loop Wire Binding Elements,39.936
TEC-AC-10000521,Technology,Accessories,"Verbatim Slim CD and DVD Storage Cases, 50/Pack",18.464
OFF-BI-10001982,Office Supplies,Binders,Wilson Jones Custom Binder Spines & Labels,4.896
FUR-BO-10002268,Furniture,Bookcases,Sauder Barrister Bookcases,145.764
OFF-BI-10001758,Office Supplies,Binders,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,9.612
TEC-AC-10004469,Technology,Accessories,Microsoft Sculpt Comfort Mouse,199.75
FUR-TA-10001095,Furniture,Tables,Chromcraft Round Conference Tables,1673.184
FUR-FU-10001852,Furniture,Furnishings,"Eldon Regeneration Recycled Desk Accessories, Smoke",12.18
OFF-AP-10000696,Office Supplies,Appliances,Holmes Odor Grabber,57.68
TEC-PH-10003885,Technology,Phones,Cisco SPA508G,263.96
TEC-AC-10002926,Technology,Accessories,Logitech Wireless Marathon Mouse M705,299.94
OFF-SU-10001225,Office Supplies,Supplies,Staple remover,25.76
TEC-PH-10004434,Technology,Phones,Cisco IP Phone 7961G VoIP phone - Dark gray,271.9
FUR-FU-10003878,Furniture,Furnishings,"Linden 10"" Round Wall Clock, Black",45.84
FUR-FU-10002268,Furniture,Furnishings,Ultra Door Push Plate,9.82
OFF-FA-10001883,Office Supplies,Fasteners,"Alliance Super-Size Bands, Assorted Sizes",93.36
OFF-ST-10002756,Office Supplies,Storage,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",541.24
OFF-PA-10000474,Office Supplies,Paper,Easy-staple paper,106.32
FUR-CH-10002073,Furniture,Chairs,Hon Olson Stacker Chairs,1323.9
OFF-PA-10003641,Office Supplies,Paper,Xerox 1909,126.624
TEC-PH-10002070,Technology,Phones,Griffin GC36547 PowerJolt SE Lightning Charger,125.944
OFF-BI-10004519,Office Supplies,Binders,GBC DocuBind P100 Manual Binding Machine,663.92
TEC-AC-10002167,Technology,Accessories,Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive,120
OFF-FA-10000936,Office Supplies,Fasteners,Acco Hot Clips Clips to Go,3.29
FUR-FU-10000732,Furniture,Furnishings,Eldon 200 Class Desk Accessories,18.84
FUR-FU-10002501,Furniture,Furnishings,Nu-Dell Executive Frame,60.672
OFF-AR-10000634,Office Supplies,Art,Newell 320,30.816
TEC-PH-10001700,Technology,Phones,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,52.792
OFF-AP-10001962,Office Supplies,Appliances,Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210,83.9
OFF-PA-10001838,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",11.76
OFF-AP-10000124,Office Supplies,Appliances,Acco 6 Outlet Guardian Basic Surge Suppressor,4.992
OFF-EN-10003567,Office Supplies,Envelopes,"Inter-Office Recycled Envelopes, Brown Kraft, Button-String,10"" x 13"" , 100/Box",87.92
FUR-CH-10004997,Furniture,Chairs,Hon Every-Day Series Multi-Task Chairs,657.93
OFF-BI-10000494,Office Supplies,Binders,Acco Economy Flexible Poly Round Ring Binder,1.044
FUR-FU-10000277,Furniture,Furnishings,Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,210.68
OFF-ST-10003641,Office Supplies,Storage,Space Solutions Industrial Galvanized Steel Shelving.,78.8
TEC-AC-10001998,Technology,Accessories,Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,19.99
OFF-ST-10001932,Office Supplies,Storage,Fellowes Staxonsteel Drawer Files,772.68
TEC-AC-10002323,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,106.08
FUR-FU-10004270,Furniture,Furnishings,"Executive Impressions 13"" Clairmont Wall Clock",23.076
OFF-PA-10004621,Office Supplies,Paper,Xerox 212,25.92
OFF-PA-10001019,Office Supplies,Paper,Xerox 1884,47.952
OFF-BI-10000201,Office Supplies,Binders,"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack",0.984
FUR-FU-10004587,Furniture,Furnishings,"GE General Use Halogen Bulbs, 100 Watts, 1 Bulb per Pack",75.384
OFF-LA-10001613,Office Supplies,Labels,Avery File Folder Labels,4.608
OFF-BI-10001308,Office Supplies,Binders,GBC Standard Plastic Binding Systems' Combs,37.68
OFF-AP-10003278,Office Supplies,Appliances,Belkin 7-Outlet SurgeMaster Home Series,41.91
FUR-BO-10003966,Furniture,Bookcases,"Sauder Facets Collection Library, Sky Alder Finish",435.999
FUR-CH-10004698,Furniture,Chairs,"Padded Folding Chairs, Black, 4/Carton",388.704
OFF-ST-10000025,Office Supplies,Storage,Fellowes Stor/Drawer Steel Plus Storage Drawers,572.58
TEC-AC-10000682,Technology,Accessories,Kensington K72356US Mouse-in-a-Box USB Desktop Mouse,33.18
TEC-AC-10001772,Technology,Accessories,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,63.88
FUR-FU-10001379,Furniture,Furnishings,"Executive Impressions 16-1/2"" Circular Wall Clock",26.72
OFF-BI-10002794,Office Supplies,Binders,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",295.056
OFF-AP-10001005,Office Supplies,Appliances,Honeywell Quietcare HEPA Air Cleaner,393.25
OFF-BI-10000201,Office Supplies,Binders,"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack",2.214
OFF-PA-10003673,Office Supplies,Paper,Strathmore Photo Mount Cards,16.272
OFF-AP-10000938,Office Supplies,Appliances,Avanti 1.7 Cu. Ft. Refrigerator,706.86
OFF-BI-10003274,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",5.97
FUR-FU-10001095,Furniture,Furnishings,DAX Black Cherry Wood-Tone Poster Frame,21.184
OFF-AP-10001492,Office Supplies,Appliances,"Acco Six-Outlet Power Strip, 4' Cord Length",41.376
OFF-AR-10004999,Office Supplies,Art,Newell 315,17.94
OFF-BI-10004094,Office Supplies,Binders,GBC Standard Plastic Binding Systems Combs,2.655
OFF-ST-10001490,Office Supplies,Storage,"Hot File 7-Pocket, Floor Stand",892.35
FUR-BO-10004695,Furniture,Bookcases,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,307.666
OFF-ST-10000736,Office Supplies,Storage,Carina Double Wide Media Storage Towers in Natural & Black,728.82
OFF-BI-10001617,Office Supplies,Binders,GBC Wire Binding Combs,41.36
TEC-PH-10003589,Technology,Phones,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,43.176
FUR-FU-10003981,Furniture,Furnishings,Eldon Wave Desk Accessories,4.16
OFF-PA-10001970,Office Supplies,Paper,Xerox 1881,61.4
OFF-BI-10002437,Office Supplies,Binders,Recycled Premium Regency Composition Covers,24.448
TEC-PH-10000586,Technology,Phones,AT&T SB67148 SynJ,263.96
TEC-PH-10003811,Technology,Phones,Jabra Supreme Plus Driver Edition Headset,359.97
OFF-PA-10004983,Office Supplies,Paper,Xerox 23,12.96
OFF-ST-10003479,Office Supplies,Storage,"Eldon Base for stackable storage shelf, platinum",116.82
OFF-BI-10004318,Office Supplies,Binders,Ibico EB-19 Dual Function Manual Binding System,276.784
TEC-AC-10002567,Technology,Accessories,Logitech G602 Wireless Gaming Mouse,239.97
FUR-FU-10001731,Furniture,Furnishings,Acrylic Self-Standing Desk Frames,16.02
OFF-ST-10002743,Office Supplies,Storage,SAFCO Boltless Steel Shelving,454.56
FUR-FU-10002116,Furniture,Furnishings,"Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats",141.42
FUR-CH-10003199,Furniture,Chairs,Office Star - Contemporary Task Swivel Chair,310.744
OFF-AR-10003158,Office Supplies,Art,Fluorescent Highlighters by Dixon,12.736
OFF-BI-10000301,Office Supplies,Binders,GBC Instant Report Kit,6.47
OFF-BI-10000343,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",13.748
OFF-AP-10004708,Office Supplies,Appliances,Fellowes Superior 10 Outlet Split Surge Protector,15.224
FUR-FU-10000794,Furniture,Furnishings,"Eldon Stackable Tray, Side-Load, Legal, Smoke",27.42
OFF-BI-10004519,Office Supplies,Binders,GBC DocuBind P100 Manual Binding Machine,165.98
TEC-AC-10001590,Technology,Accessories,Dell Slim USB Multimedia Keyboard,75
OFF-BI-10001524,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,134.272
OFF-LA-10001474,Office Supplies,Labels,Avery 477,146.544
OFF-PA-10001497,Office Supplies,Paper,Xerox 1914,131.904
OFF-AP-10003287,Office Supplies,Appliances,Tripp Lite TLP810NET Broadband Surge for Modem/Fax,203.88
OFF-BI-10002982,Office Supplies,Binders,Avery Self-Adhesive Photo Pockets for Polaroid Photos,14.301
OFF-ST-10001809,Office Supplies,Storage,Fellowes Officeware Wire Shelving,718.64
FUR-FU-10000246,Furniture,Furnishings,Aluminum Document Frame,61.1
OFF-AP-10000252,Office Supplies,Appliances,Harmony HEPA Quiet Air Purifiers,28.08
OFF-AR-10002375,Office Supplies,Art,Newell 351,10.496
OFF-BI-10003719,Office Supplies,Binders,Large Capacity Hanging Post Binders,39.92
OFF-AP-10001492,Office Supplies,Appliances,"Acco Six-Outlet Power Strip, 4' Cord Length",77.58
OFF-ST-10000532,Office Supplies,Storage,Advantus Rolling Drawer Organizers,269.36
OFF-LA-10001613,Office Supplies,Labels,Avery File Folder Labels,5.76
OFF-AR-10002818,Office Supplies,Art,Panasonic KP-310 Heavy-Duty Electric Pencil Sharpener,109.9
FUR-FU-10001940,Furniture,Furnishings,Staple-based wall hangings,23.88
OFF-PA-10003883,Office Supplies,Paper,"Message Book, Phone, Wirebound Standard Line Memo, 2 3/4"" X 5""",26.2
OFF-PA-10002787,Office Supplies,Paper,Xerox 227,12.96
TEC-AC-10000991,Technology,Accessories,Sony Micro Vault Click 8 GB USB 2.0 Flash Drive,234.95
OFF-ST-10003058,Office Supplies,Storage,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,118.25
OFF-PA-10004239,Office Supplies,Paper,Xerox 1953,4.28
TEC-AC-10003038,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,26.85
TEC-MA-10000984,Technology,Machines,Okidata MB760 Printer,3357.6
OFF-LA-10004484,Office Supplies,Labels,Avery 476,8.26
TEC-MA-10004002,Technology,Machines,Zebra GX420t Direct Thermal/Thermal Transfer Printer,2973.32
OFF-ST-10002406,Office Supplies,Storage,Pizazz Global Quick File,104.79
TEC-PH-10003645,Technology,Phones,Aastra 57i VoIP phone,775.728
FUR-BO-10001601,Furniture,Bookcases,"Sauder Mission Library with Doors, Fruitwood Finish",89.0664
OFF-AR-10000937,Office Supplies,Art,"Dixon Ticonderoga Core-Lock Colored Pencils, 48-Color Set",175.44
TEC-PH-10000038,Technology,Phones,Jawbone MINI JAMBOX Wireless Bluetooth Speaker,438.336
FUR-CH-10003396,Furniture,Chairs,Global Deluxe Steno Chair,215.544
OFF-EN-10002592,Office Supplies,Envelopes,"Peel & Seel Recycled Catalog Envelopes, Brown",55.584
FUR-CH-10000422,Furniture,Chairs,Global Highback Leather Tilter in Burgundy,127.386
FUR-CH-10002647,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",248.43
OFF-AP-10004859,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Surge Suppressor,11.648
FUR-CH-10004477,Furniture,Chairs,"Global Push Button Manager's Chair, Indigo",85.246
OFF-AR-10004817,Office Supplies,Art,Colorific Watercolor Pencils,20.64
FUR-FU-10003374,Furniture,Furnishings,Electrix Fluorescent Magnifier Lamps & Weighted Base,148.02
OFF-ST-10003123,Office Supplies,Storage,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,33.29
OFF-PA-10000675,Office Supplies,Paper,Xerox 1919,204.95
FUR-CH-10004997,Furniture,Chairs,Hon Every-Day Series Multi-Task Chairs,526.344
FUR-FU-10001934,Furniture,Furnishings,Magnifier Swing Arm Lamp,41.96
FUR-CH-10004997,Furniture,Chairs,Hon Every-Day Series Multi-Task Chairs,451.152
OFF-BI-10001890,Office Supplies,Binders,Avery Poly Binder Pockets,31.504
OFF-EN-10002500,Office Supplies,Envelopes,Globe Weis Peel & Seel First Class Envelopes,30.672
TEC-CO-10001766,Technology,Copiers,Canon PC940 Copier,1079.976
FUR-CH-10004860,Furniture,Chairs,Global Low Back Tilter Chair,161.568
OFF-BI-10002049,Office Supplies,Binders,UniKeep View Case Binders,2.934
TEC-AC-10003499,Technology,Accessories,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,18.528
OFF-ST-10003470,Office Supplies,Storage,"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",670.752
FUR-FU-10000222,Furniture,Furnishings,"Seth Thomas 16"" Steel Case Clock",64.96
TEC-AC-10000023,Technology,Accessories,"Maxell 74 Minute CD-R Spindle, 50/Pack",41.94
OFF-PA-10003971,Office Supplies,Paper,Xerox 1965,11.96
OFF-AR-10003481,Office Supplies,Art,Newell 348,13.12
